EmployeeID,Tenure,RoleHistory,Promotions,LastPromotionYearsAgo,PastPerformance,SkillRelevance,TrainingParticipation,EventActivity,FeedbackScore,SentimentScore,TeamAttritionRate,ManagerAttrition,ProjectType,LocationChanges,Feedback360,RoleChanges,WorkLifeBalance,LeavePattern,RecognitionCount,AwardsReceived,AttritionLabel,ExitReason,ManagerDialogue,EmployeeResponse
EID306909,6,Engineer,0,6,0.9,0.8,2,4,3,0,0.3,1,Standard,1,3,0,3,1.2,1,0,1,Manager Issue,We are addressing the concerns you raised about your manager's leadership style. We're offering a transfer to a different team with a more supportive environment.,"I appreciate the effort, but I've lost confidence in the company's ability to address these issues effectively. I need a fresh start elsewhere."
EID571413,3,Analyst,0,3,0.65,0.7,1,1,2,-0.3,0.28,0,Client-facing,0,2,0,2,1.6,0,0,0,None,We're introducing a mentorship program to help guide your development and provide support.,"That's great, I think that would be really helpful for my development at this stage."
EID720970,9,Manager,1,3,1.4,0.92,4,6,5,0.5,0.4,0,Standard,2,4,2,4,0.8,3,1,0,None,Your team consistently exceeds expectations. We are planning to expand your leadership responsibilities to include new projects.,I am excited to take on new challenges and contribute to the company's growth.
EID550418,1,Engineer,0,1,0.7,0.75,1,2,3,-0.15,0.32,0,R&D,0,3,0,3,1.1,0,0,0,None,We're investing in your training to accelerate your growth. We can send you on a specialized course.,"I am interested to learning and growing, which training programs are available?"
EID507723,5,Consultant,0,5,0.85,0.8,2,3,3,0.1,0.38,1,Client-facing,0,3,0,3,1.4,1,0,1,Better Offer,We value your client relationships and we can increase your salary by 10% to make sure you stay with us.,"While I appreciate the offer, the new role provides significant opportunity to grow which I couldn't pass up."
EID104666,11,Director,2,4,1.7,0.99,5,9,5,0.8,0.25,0,R&D,4,5,3,4,0.5,6,4,0,None,We want to offer you a Vice President level position.,"I will accept, this will be a fantastic experience for me to continue here."
EID838968,2,Analyst,0,2,0.7,0.7,0,1,2,-0.25,0.31,0,Standard,0,2,0,2,1.7,0,0,0,None,You need to show more initiative and we can provide you with training and guidance.,"I am willing to work on my improvement, and I will appreciate the help."
EID325230,8,Engineer,1,2,1.25,0.88,3,5,4,0.4,0.28,0,Client-facing,1,4,1,4,0.9,2,1,0,None,We would like you to head the next project with additional pay incentive.,I am happy to work on the project with increased pay.
EID315780,4,Manager,0,4,0.8,0.75,1,3,3,-0.1,0.4,1,Standard,0,3,0,3,1.5,0,0,1,Personal,We value your contributions and can offer a flexible work schedule to accommodate your personal needs.,"I appreciate it, but these matters are serious and I must prioritize my health."
EID391865,10,Consultant,2,3,1.6,0.95,4,7,5,0.65,0.3,0,Client-facing,2,5,2,4,0.7,4,2,0,None,We offer you a chance to be promoted to a senior consultant.,I will accept.
EID888870,6,Analyst,0,6,0.9,0.8,2,4,3,0.1,0.25,0,R&D,1,3,0,3,1.1,1,0,0,None,"We are glad that your performance has increased, we can help you with additional training.",I will go over all the trainings offered.
EID837945,3,Engineer,0,3,0.75,0.7,1,2,3,-0.2,0.45,1,Standard,0,3,0,2,1.6,0,0,1,Work-Life Balance,We can help you find additional hours for your personal life by offering work from home.,"I appreciate it, but that is not enough to keep me, I have accepted a job with better work/life balance elsewhere."
EID948014,3,Analyst,0,3,0.7,0.75,2,3,3,0.2,0.2,0,Standard,0,3,0,3,0.8,1,0,0,None,Keep up the great work! Focus on improving your presentation skills for future opportunities.,I appreciate the feedback. I'm eager to learn and grow in my role.
EID934674,8,Engineer,2,2,1.3,0.85,5,6,4,0.6,0.1,0,R&D,1,4,1,4,0.6,4,1,0,None,Your technical expertise is invaluable. Let's discuss your long-term career goals here.,I'm interested in taking on more leadership responsibilities within the team.
EID165602,5,Consultant,1,3,0.9,0.65,3,1,3,-0.3,0.3,1,Client-facing,0,3,0,2,1.5,2,0,1,Work-Life Balance,We value your contributions. How about a temporary reassignment to a less demanding project?,"I appreciate the offer, but the workload and stress are impacting my health. I need a more sustainable solution."
EID705393,12,Manager,3,4,1.5,0.9,6,8,5,0.8,0.25,0,Standard,2,5,2,4,0.5,6,2,0,None,Your leadership has been instrumental to the team's success. We're exploring opportunities for you to mentor junior employees.,That sounds like a great opportunity. I enjoy helping others develop their skills.
EID206694,2,Analyst,0,2,0.6,0.7,1,2,2,-0.1,0.15,0,Client-facing,0,2,0,3,1.2,0,0,0,None,Let's focus on improving your data analysis skills. I suggest additional training on SQL.,I'm willing to put in the effort. I'll sign up for the SQL course.
EID938338,15,Director,4,5,1.7,0.95,7,10,5,0.9,0.1,0,R&D,1,5,3,5,0.4,8,3,0,None,Your strategic vision is crucial to the company's growth. We're considering you for a senior leadership role.,I'm honored by the opportunity. I'm committed to driving the company's success.
EID662968,4,Engineer,0,4,0.8,0.7,2,4,3,-0.2,0.4,1,Standard,0,3,0,2,1.8,1,0,1,Career Growth,"We recognize your potential. We are happy to discuss an accelerated growth plan with more projects, and increased responsibilities.","That would be beneficial, but I am interested in leadership opportunities and project variety. I need a more structured opportunity to develop that."
EID296041,9,Manager,2,3,1.4,0.8,5,7,4,0.7,0.2,0,Client-facing,1,4,1,3,0.7,5,1,0,None,Your team's performance has been outstanding. Let's discuss potential bonuses and departmental improvements for your team,I appreciate the recognition. I have some ideas for streamlined reporting and better resource allocation within the team.
EID483561,1,Analyst,0,1,0.5,0.6,0,1,2,-0.4,0.25,0,R&D,0,2,0,2,1.6,0,0,0,None,"You're new to the team, but showing potential! I want to encourage you to take greater initiative.",I will endeavor to take more responsibilities and grow to serve the company.
EID441819,6,Consultant,1,2,1,0.75,4,3,3,0.3,0.3,0,Client-facing,0,3,0,3,0.9,3,0,0,None,We appreciate your client management skills. How can we improve processes to make your job easier?,"If our back-end staff could improve turnaround time, that would have a significant impact on client satisfaction."
EID306647,10,Engineer,3,1,1.6,0.9,7,9,5,0.9,0.15,0,R&D,2,5,2,5,0.3,7,2,0,None,Your inventions are pivotal for innovation. We want to hear about new ideas to further improve our patents.,I will look into new research opportunities and get back to you with some of my ideas.
EID579776,3,Analyst,0,3,0.7,0.65,1,2,2,-0.5,0.4,0,Standard,0,2,0,1,1.9,0,0,1,Work-Life Balance,We know you may be struggling and want to assign a reduced workload for the coming weeks.,"Thank you, but I am exhausted. I just cannot do this job anymore."
EID219490,7,Manager,1,5,1.2,0.75,4,5,4,0.5,0.1,1,Client-facing,1,4,1,4,0.7,4,1,0,None,I value your leadership. I want you to have more time for professional development to help grow your skills.,I would like to attend a leadership course to improve my team management skills.
EID375097,14,Director,4,3,1.7,0.95,8,11,5,0.95,0.2,0,R&D,2,5,3,5,0.3,9,3,0,None,I would like to make you an offer for VP of Engineering. Your experience and strategic insight make you a perfect fit.,Thank you for the vote of confidence. I accept.
EID803281,2,Engineer,0,2,0.6,0.7,1,3,2,-0.3,0.35,0,Standard,0,2,0,2,1.3,0,0,0,None,We will improve your skillset through targeted training to increase your performance.,I would like to improve my coding and architecture skillset.
EID613261,5,Consultant,1,1,1.1,0.8,3,2,4,0.4,0.1,1,Client-facing,0,4,0,3,0.8,3,0,0,None,We believe you have great potential and want to develop your marketing analysis skills.,This would be a great addition to my business acumen.
EID653349,8,Manager,2,2,1.4,0.85,6,6,5,0.7,0.2,0,Standard,1,5,1,4,0.6,5,1,0,None,Great team management. We'd like to mentor others in your team management skillset.,I will be happy to show others the way.
EID770153,3,Analyst,0,3,0.7,0.7,2,1,3,-0.2,0.35,0,R&D,0,3,0,2,1.4,1,0,0,None,I suggest you seek advice from your senior colleagues on improving performance and report writing skills.,I'll be sure to seek advice on technical and report writing.
EID428628,11,Director,3,4,1.6,0.9,7,8,5,0.85,0.2,0,Client-facing,2,5,2,4,0.5,6,2,0,None,Thanks for great performance. I'd like to assign more challenging responsibilities and client assignments.,That would be great. I am ready to take things to the next level.
EID725969,4,Engineer,0,4,0.8,0.7,2,4,3,-0.4,0.4,1,Standard,0,3,0,2,1.7,1,0,1,Manager Issue,We want to provide support and team mentoring to improve our management team's approach to employee needs,"Thank you, but I have lost faith in this team's leadership and will be moving on to a better environment."
EID507517,3,Analyst,0,3,0.7,0.8,2,1,3,0.2,0.2,0,Standard,0,3,1,3,1,1,0,0,None,Let's work on improving your skills through targeted training and mentorship.,I appreciate the support. I'm eager to develop my skills and contribute more.
EID741003,7,Engineer,1,3,1.2,0.9,5,3,4,0.5,0.1,0,R&D,0,4,2,4,0.8,3,1,0,None,Your performance is consistently excellent. Let's discuss your career goals and how we can support your growth.,I'm interested in exploring leadership opportunities in the future.
EID511612,1,Analyst,0,1,0.6,0.7,1,0,2,-0.1,0.3,1,Client-facing,1,2,0,2,1.5,0,0,1,Work-Life Balance,"We value you, and offer flexible hours & reduced workload. Please stay.","I appreciate the offer, but my personal circumstances require a complete change."
EID715519,10,Manager,2,4,1.5,0.95,7,5,5,0.8,0.05,0,Standard,0,5,3,5,0.6,5,2,0,None,Your leadership is invaluable to the team. Keep up the great work!,I'm committed to mentoring and supporting the team's success.
EID219781,5,Engineer,0,5,0.8,0.75,3,2,3,-0.2,0.4,0,Client-facing,1,3,1,2,1.8,1,0,1,Career Growth,We value your experience and can offer you a senior engineer position now.,"I need to be a team lead, and this position doesn't offer opportunities to do that. Thank you, but I have another opportunity."
EID464825,2,Consultant,0,2,0.9,0.85,2,1,4,0.3,0.25,0,R&D,0,4,1,4,0.7,2,0,0,None,Your insights are always helpful. Consider taking some project management training to broaden your skillset.,"That's great, I'm interested in that."
EID469082,12,Director,3,5,1.7,1,8,6,5,0.9,0.1,0,Standard,0,5,4,4,0.5,7,3,0,None,Your leadership is critical. How can we further support your strategic vision?,I'd like to see more investment in innovation and employee development.
EID986589,4,Analyst,0,4,0.7,0.7,2,1,3,-0.3,0.35,1,Client-facing,1,3,1,2,1.9,0,0,1,Manager Issue,"We'll address the management issues and move you to a new, more supportive team. Please stay.","While I appreciate the offer, the damage is done. I can't stay with this kind of environment."
EID580101,8,Engineer,1,4,1.3,0.9,6,4,4,0.6,0.15,0,R&D,0,4,2,4,0.7,4,1,0,None,You are a great team player and have proven your technical skills. What kind of challenging work do you want to pursue?,I would like to work more on new technologies.
EID747351,6,Manager,1,3,1.1,0.85,5,3,4,0.4,0.2,0,Client-facing,0,4,2,3,0.9,3,1,0,None,We really value you. How can we continue to help you develop your team leadership skills?,I am really motivated to continue developing my management skills.
EID280908,2,Engineer,0,2,0.6,0.6,1,0,2,-0.4,0.4,1,Standard,1,2,0,1,1.7,0,0,1,Work-Life Balance,We are going to change your shift to reduce workload and help better balance life and work. Please stay!,"I have really appreciated the offer but this is only one of many personal issues impacting my life, I need to quit."
EID953266,9,Consultant,2,2,1.4,0.95,7,5,5,0.7,0.08,0,R&D,0,5,3,4,0.6,6,2,0,None,We appreciate your consulting skillset. Let's make sure the career growth aligns with expectations.,"Yes, I like to discuss career options and strategies."
EID806309,3,Analyst,0,3,0.8,0.8,2,1,3,0.1,0.28,0,Standard,0,3,1,3,1.1,1,0,0,None,Let's talk about how we can increase your impact here. What's important to you?,I value the company. But I am concerned about how to boost my performance.
EID840282,7,Engineer,1,3,1.2,0.9,5,3,4,0.5,0.13,0,R&D,0,4,2,4,0.8,3,1,0,None,Your analytical skills are excellent. I'm looking forward to seeing your potential!,I'll keep trying my best.
EID939503,1,Analyst,0,1,0.6,0.7,1,0,2,-0.1,0.33,1,Client-facing,1,2,0,2,1.5,0,0,1,Better Offer,"I have another offer I want to accept, but I would like to know what you would do to keep me.",We value you. We offer a higher salary and additional training. I am happy about this great offer. But I will be accepting a role with more responsibility.
EID411893,10,Manager,2,4,1.5,0.95,7,5,5,0.8,0.07,0,Standard,0,5,3,5,0.6,5,2,0,None,Your leadership is invaluable to the team. Let's strategize for the upcoming year.,I agree.
